,Date,Title,Author,Rank,Publisher,Weeks on List,On a Celebrity Reading List,Rating,Awards Count,Publication Season
1853,2022-04-30,EDUCATED,Tara Westover,9,Random House,12,False,4.47,10.0,Spring
1854,2022-04-30,RED NOTICE,Bill Browder,10,Simon & Schuster,10,False,4.44,1.0,Fall
1855,2022-04-30,BORN A CRIME,Trevor Noah,11,One World,154,False,4.49,6.0,Fall
1856,2022-04-30,BETWEEN TWO KINGDOMS,Suleika Jaouad,12,Random House,9,False,4.43,1.0,Spring
1857,2022-04-30,WOMEN IN WHITE COATS,Olivia Campbell,13,Park Row,3,False,3.71,0.0,Fall
1858,2022-04-30,"THINKING, FAST AND SLOW",Daniel Kahneman,14,"Farrar, Straus & Giroux",315,False,4.18,4.0,Fall
1859,2022-04-30,GRIT,Angela Duckworth,15,Scribner,112,False,4.08,1.0,Fall
1860,2022-05-07,THE BODY KEEPS THE SCORE,Bessel van der Kolk,1,Penguin,185,False,4.38,0.0,Fall
1861,2022-05-07,BRAIDING SWEETGRASS,Robin Wall Kimmerer,2,Milkweed Editions,108,False,4.53,2.0,Fall
1862,2022-05-07,UNDER THE BANNER OF HEAVEN,Jon Krakauer,3,Anchor,2,False,4.01,1.0,Summer
1863,2022-05-07,ALL ABOUT LOVE,bell hooks,4,Morrow,22,False,4.04,1.0,Spring
1864,2022-05-07,EDUCATED,Tara Westover,5,Random House,13,False,4.47,10.0,Spring
1865,2022-05-07,BORN A CRIME,Trevor Noah,6,One World,155,False,4.49,6.0,Fall
1866,2022-05-07,THE SPLENDID AND THE VILE,Erik Larson,7,Crown,12,False,4.3,1.0,Spring
1867,2022-05-07,TALKING TO STRANGERS,Malcolm Gladwell,8,Back Bay,32,False,4.0,1.0,Fall
1868,2022-05-07,RED NOTICE,Bill Browder,9,Simon & Schuster,11,False,4.44,1.0,Fall
1869,2022-05-07,PUTIN'S PEOPLE,Catherine Belton,10,Picador,1,False,4.18,0.0,Summer
1870,2022-05-07,THE CODE BREAKER,Walter Isaacson,11,Simon & Schuster,1,False,4.28,1.0,Summer
1871,2022-05-07,BLOODLANDS,Timothy Snyder,12,Basic,2,False,4.39,4.0,Fall
1872,2022-05-07,GRIT,Angela Duckworth,13,Scribner,113,False,4.08,1.0,Fall
1873,2022-05-07,HILLBILLY ELEGY,JD Vance,14,Harper,66,False,3.86,5.0,Summer
1874,2022-05-07,BETWEEN TWO KINGDOMS,Suleika Jaouad,15,Random House,10,False,4.43,1.0,Spring
1875,2022-05-14,THE BODY KEEPS THE SCORE,Bessel van der Kolk,1,Penguin,186,False,4.38,0.0,Fall
1876,2022-05-14,LILY'S PROMISE,Lily Ebert and Dov Forman,2,HarperOne,1,False,4.6,0.0,Summer
1877,2022-05-14,BRAIDING SWEETGRASS,Robin Wall Kimmerer,3,Milkweed Editions,109,False,4.53,2.0,Fall
1878,2022-05-14,ALL ABOUT LOVE,bell hooks,4,Morrow,23,False,4.04,1.0,Spring
1879,2022-05-14,UNDER THE BANNER OF HEAVEN,Jon Krakauer,5,Anchor,3,False,4.01,1.0,Summer
1880,2022-05-14,THE CODE BREAKER,Walter Isaacson,6,Simon & Schuster,2,False,4.28,1.0,Summer
1881,2022-05-14,BORN A CRIME,Trevor Noah,7,One World,156,False,4.49,6.0,Fall
1882,2022-05-14,TALKING TO STRANGERS,Malcolm Gladwell,8,Back Bay,33,False,4.0,1.0,Fall
1883,2022-05-14,EDUCATED,Tara Westover,9,Random House,14,False,4.47,10.0,Spring
1884,2022-05-14,SAPIENS,Yuval Noah Harari,10,Harper Perennial,183,False,4.35,2.0,Spring
1885,2022-05-14,THE SPLENDID AND THE VILE,Erik Larson,11,Crown,13,False,4.3,1.0,Spring
1886,2022-05-14,GRIT,Angela Duckworth,12,Scribner,114,False,4.08,1.0,Fall
1887,2022-05-14,"THINKING, FAST AND SLOW",Daniel Kahneman,13,"Farrar, Straus & Giroux",316,False,4.18,4.0,Fall
1888,2022-05-14,WHITE FRAGILITY,Robin DiAngelo,14,Beacon,156,False,4.17,0.0,Summer
1889,2022-05-14,WALK IN MY COMBAT BOOTS,James Patterson and Matt Eversmann with Chris Mooney,15,Grand Central,1,False,4.19,1.0,Spring
1890,2022-05-21,THE BODY KEEPS THE SCORE,Bessel van der Kolk,1,Penguin,187,False,4.38,0.0,Fall
1891,2022-05-21,BRAIDING SWEETGRASS,Robin Wall Kimmerer,2,Milkweed Editions,110,False,4.53,2.0,Fall
1892,2022-05-21,ALL ABOUT LOVE,bell hooks,3,Morrow,24,False,4.04,1.0,Spring
1893,2022-05-21,UNDER THE BANNER OF HEAVEN,Jon Krakauer,4,Anchor,4,False,4.01,1.0,Summer
1894,2022-05-21,THE CODE BREAKER,Walter Isaacson,5,Simon & Schuster,3,False,4.28,1.0,Summer
1895,2022-05-21,BORN A CRIME,Trevor Noah,6,One World,157,False,4.49,6.0,Fall
1896,2022-05-21,TALKING TO STRANGERS,Malcolm Gladwell,7,Back Bay,34,False,4.0,1.0,Fall
1897,2022-05-21,SAPIENS,Yuval Noah Harari,8,Harper Perennial,184,False,4.35,2.0,Spring
1898,2022-05-21,EDUCATED,Tara Westover,9,Random House,15,False,4.47,10.0,Spring
1899,2022-05-21,JUST MERCY,Bryan Stevenson,10,One World,278,False,4.63,8.0,Summer
1900,2022-05-21,PATRIARCHY BLUES,Frederick Joseph,11,Harper Perennial,1,False,4.36,0.0,Summer
1901,2022-05-21,WALK IN MY COMBAT BOOTS,James Patterson and Matt Eversmann with Chris Mooney,12,Grand Central,2,False,4.19,1.0,Spring
1902,2022-05-21,"THINKING, FAST AND SLOW",Daniel Kahneman,13,"Farrar, Straus & Giroux",317,False,4.18,4.0,Fall
1903,2022-05-21,LILY'S PROMISE,Lily Ebert and Dov Forman,14,HarperOne,2,False,4.6,0.0,Summer
1904,2022-05-21,THE SPLENDID AND THE VILE,Erik Larson,15,Crown,14,False,4.3,1.0,Spring
1905,2022-05-28,THE BODY KEEPS THE SCORE,Bessel van der Kolk,1,Penguin,188,False,4.38,0.0,Fall
1906,2022-05-28,BRAIDING SWEETGRASS,Robin Wall Kimmerer,2,Milkweed Editions,111,False,4.53,2.0,Fall
1907,2022-05-28,ALL ABOUT LOVE,bell hooks,3,Morrow,25,False,4.04,1.0,Spring
1908,2022-05-28,UNDER THE BANNER OF HEAVEN,Jon Krakauer,4,Anchor,5,False,4.01,1.0,Summer
1909,2022-05-28,EDUCATED,Tara Westover,5,Random House,16,False,4.47,10.0,Spring
1910,2022-05-28,TALKING TO STRANGERS,Malcolm Gladwell,6,Back Bay,35,False,4.0,1.0,Fall
1911,2022-05-28,THE CODE BREAKER,Walter Isaacson,7,Simon & Schuster,4,False,4.28,1.0,Summer
1912,2022-05-28,SAPIENS,Yuval Noah Harari,8,Harper Perennial,185,False,4.35,2.0,Spring
1913,2022-05-28,GRIT,Angela Duckworth,9,Scribner,115,False,4.08,1.0,Fall
1914,2022-05-28,JUST MERCY,Bryan Stevenson,10,One World,279,False,4.63,8.0,Summer
1915,2022-05-28,"THINKING, FAST AND SLOW",Daniel Kahneman,11,"Farrar, Straus & Giroux",318,False,4.18,4.0,Fall
1916,2022-05-28,THE SPLENDID AND THE VILE,Erik Larson,12,Crown,15,False,4.3,1.0,Spring
1917,2022-05-28,WALK IN MY COMBAT BOOTS,James Patterson and Matt Eversmann with Chris Mooney,13,Grand Central,3,False,4.19,1.0,Spring
1918,2022-05-28,LILY'S PROMISE,Lily Ebert and Dov Forman,14,HarperOne,3,False,4.6,0.0,Summer
1919,2022-05-28,BORN A CRIME,Trevor Noah,15,One World,158,False,4.49,6.0,Fall
1920,2022-06-04,THE BODY KEEPS THE SCORE,Bessel van der Kolk,1,Penguin,189,False,4.38,0.0,Fall
1921,2022-06-04,BRAIDING SWEETGRASS,Robin Wall Kimmerer,2,Milkweed Editions,112,False,4.53,2.0,Fall
1922,2022-06-04,ALL ABOUT LOVE,bell hooks,3,Morrow,26,False,4.04,1.0,Spring
1923,2022-06-04,UNDER THE BANNER OF HEAVEN,Jon Krakauer,4,Anchor,6,False,4.01,1.0,Summer
1924,2022-06-04,EDUCATED,Tara Westover,5,Random House,17,False,4.47,10.0,Spring
1925,2022-06-04,BORN A CRIME,Trevor Noah,6,One World,159,False,4.49,6.0,Fall
1926,2022-06-04,TALKING TO STRANGERS,Malcolm Gladwell,7,Back Bay,36,False,4.0,1.0,Fall
1927,2022-06-04,THE CODE BREAKER,Walter Isaacson,8,Simon & Schuster,5,False,4.28,1.0,Summer
1928,2022-06-04,SAPIENS,Yuval Noah Harari,9,Harper Perennial,186,False,4.35,2.0,Spring
1929,2022-06-04,OUTLIERS,Malcolm Gladwell,10,"Back Bay/Little, Brown",344,False,4.19,0.0,Fall
1930,2022-06-04,"THINKING, FAST AND SLOW",Daniel Kahneman,11,"Farrar, Straus & Giroux",319,False,4.18,4.0,Fall
1931,2022-06-04,QUIET,Susan Cain,12,Broadway,172,False,4.08,3.0,Spring
1932,2022-06-04,A WOMAN OF NO IMPORTANCE,Sonia Purnell,13,Penguin,15,False,4.15,4.0,Spring
1933,2022-06-04,WALK IN MY COMBAT BOOTS,James Patterson and Matt Eversmann with Chris Mooney,14,Grand Central,4,False,4.19,1.0,Spring
1934,2022-06-04,LILY'S PROMISE,Lily Ebert and Dov Forman,15,HarperOne,4,False,4.6,0.0,Summer
1935,2022-06-11,THE BODY KEEPS THE SCORE,Bessel van der Kolk,1,Penguin,190,False,4.38,0.0,Fall
1936,2022-06-11,BRAIDING SWEETGRASS,Robin Wall Kimmerer,2,Milkweed Editions,113,False,4.53,2.0,Fall
1937,2022-06-11,ALL ABOUT LOVE,bell hooks,3,Morrow,27,False,4.04,1.0,Spring
1938,2022-06-11,UNDER THE BANNER OF HEAVEN,Jon Krakauer,4,Anchor,7,False,4.01,1.0,Summer
1939,2022-06-11,EDUCATED,Tara Westover,5,Random House,18,False,4.47,10.0,Spring
1940,2022-06-11,BORN A CRIME,Trevor Noah,6,One World,160,False,4.49,6.0,Fall
1941,2022-06-11,THE BOMBER MAFIA,Malcolm Gladwell,7,Back Bay,1,False,4.03,1.0,Spring
1942,2022-06-11,TALKING TO STRANGERS,Malcolm Gladwell,8,Back Bay,37,False,4.0,1.0,Fall
1943,2022-06-11,THE CODE BREAKER,Walter Isaacson,9,Simon & Schuster,6,False,4.28,1.0,Summer
1944,2022-06-11,SAPIENS,Yuval Noah Harari,10,Harper Perennial,187,False,4.35,2.0,Spring
1945,2022-06-11,JUST MERCY,Bryan Stevenson,11,One World,280,False,4.63,8.0,Summer
1946,2022-06-11,A WOMAN OF NO IMPORTANCE,Sonia Purnell,12,Penguin,16,False,4.15,4.0,Spring
1947,2022-06-11,WALK IN MY COMBAT BOOTS,James Patterson and Matt Eversmann with Chris Mooney,13,Grand Central,5,False,4.19,1.0,Spring
1948,2022-06-11,OUTLIERS,Malcolm Gladwell,14,Back Bay,345,False,4.19,0.0,Fall
1949,2022-06-11,"THINKING, FAST AND SLOW",Daniel Kahneman,15,"Farrar, Straus & Giroux",320,False,4.18,4.0,Fall
1950,2022-06-18,THE BODY KEEPS THE SCORE,Bessel van der Kolk,1,Penguin,191,False,4.38,0.0,Fall
1951,2022-06-18,EDUCATED,Tara Westover,2,Random House,19,False,4.47,10.0,Spring
1952,2022-06-18,THE BOMBER MAFIA,Malcolm Gladwell,3,Back Bay,2,False,4.03,1.0,Spring
1953,2022-06-18,BRAIDING SWEETGRASS,Robin Wall Kimmerer,4,Milkweed Editions,114,False,4.53,2.0,Fall
1954,2022-06-18,ALL ABOUT LOVE,bell hooks,5,Morrow,28,False,4.04,1.0,Spring
1955,2022-06-18,TALKING TO STRANGERS,Malcolm Gladwell,6,Back Bay,38,False,4.0,1.0,Fall
1956,2022-06-18,KITCHEN CONFIDENTIAL,Anthony Bourdain,7,Ecco,80,False,4.17,0.0,Summer
1957,2022-06-18,BORN A CRIME,Trevor Noah,8,One World,161,False,4.49,6.0,Fall
1958,2022-06-18,UNDER THE BANNER OF HEAVEN,Jon Krakauer,9,Anchor,8,False,4.01,1.0,Summer
1959,2022-06-18,SAPIENS,Yuval Noah Harari,10,Harper Perennial,188,False,4.35,2.0,Spring
1960,2022-06-18,THE SPLENDID AND THE VILE,Erik Larson,11,Crown,16,False,4.3,1.0,Spring
1961,2022-06-18,JUST MERCY,Bryan Stevenson,12,One World,281,False,4.63,8.0,Summer
1962,2022-06-18,WALK IN MY COMBAT BOOTS,James Patterson and Matt Eversmann with Chris Mooney,13,Grand Central,6,False,4.19,1.0,Spring
1963,2022-06-18,THE CODE BREAKER,Walter Isaacson,14,Simon & Schuster,7,False,4.28,1.0,Summer
1964,2022-06-18,OUTLIERS,Malcolm Gladwell,15,Back Bay,346,False,4.19,0.0,Fall
1965,2022-06-25,THE BODY KEEPS THE SCORE,Bessel van der Kolk,1,Penguin,192,False,4.38,0.0,Fall
1966,2022-06-25,BRAIDING SWEETGRASS,Robin Wall Kimmerer,2,Milkweed Editions,115,False,4.53,2.0,Fall
1967,2022-06-25,EDUCATED,Tara Westover,3,Random House,20,False,4.47,10.0,Spring
1968,2022-06-25,ALL ABOUT LOVE,bell hooks,4,Morrow,29,False,4.04,1.0,Spring
1969,2022-06-25,THE BOMBER MAFIA,Malcolm Gladwell,5,Back Bay,3,False,4.03,1.0,Spring
1970,2022-06-25,BORN A CRIME,Trevor Noah,6,One World,162,False,4.49,6.0,Fall
1971,2022-06-25,TALKING TO STRANGERS,Malcolm Gladwell,7,Back Bay,39,False,4.0,1.0,Fall
1972,2022-06-25,KITCHEN CONFIDENTIAL,Anthony Bourdain,8,Ecco,81,False,4.17,0.0,Summer
1973,2022-06-25,UNDER THE BANNER OF HEAVEN,Jon Krakauer,9,Anchor,9,False,4.01,1.0,Summer
1974,2022-06-25,OUTLIERS,Malcolm Gladwell,10,Back Bay,347,False,4.19,0.0,Fall
1975,2022-06-25,"THINKING, FAST AND SLOW",Daniel Kahneman,11,"Farrar, Straus & Giroux",321,False,4.18,4.0,Fall
1976,2022-06-25,JUST MERCY,Bryan Stevenson,12,One World,282,False,4.63,8.0,Summer
1977,2022-06-25,THE CODE BREAKER,Walter Isaacson,13,Simon & Schuster,8,False,4.28,1.0,Summer
1978,2022-06-25,A WOMAN OF NO IMPORTANCE,Sonia Purnell,14,Penguin,17,False,4.15,4.0,Spring
1979,2022-06-25,WALK IN MY COMBAT BOOTS,James Patterson and Matt Eversmann with Chris Mooney,15,Grand Central,7,False,4.19,1.0,Spring
1980,2022-07-02,THE BODY KEEPS THE SCORE,Bessel van der Kolk,1,Penguin,193,False,4.38,0.0,Fall
1981,2022-07-02,BRAIDING SWEETGRASS,Robin Wall Kimmerer,2,Milkweed Editions,116,False,4.53,2.0,Fall
1982,2022-07-02,ALL ABOUT LOVE,bell hooks,3,Morrow,30,False,4.04,1.0,Spring
1983,2022-07-02,EDUCATED,Tara Westover,4,Random House,21,False,4.47,10.0,Spring
1984,2022-07-02,THE BOMBER MAFIA,Malcolm Gladwell,5,Back Bay,4,False,4.03,1.0,Spring
1985,2022-07-02,BORN A CRIME,Trevor Noah,6,One World,163,False,4.49,6.0,Fall
1986,2022-07-02,TALKING TO STRANGERS,Malcolm Gladwell,7,Back Bay,40,False,4.0,1.0,Fall
1987,2022-07-02,KITCHEN CONFIDENTIAL,Anthony Bourdain,8,Ecco,82,False,4.17,0.0,Summer
1988,2022-07-02,JUST MERCY,Bryan Stevenson,9,One World,283,False,4.63,8.0,Summer
1989,2022-07-02,UNDER THE BANNER OF HEAVEN,Jon Krakauer,10,Anchor,10,False,4.01,1.0,Summer
1990,2022-07-02,OUTLIERS,Malcolm Gladwell,11,Back Bay,348,False,4.19,0.0,Fall
1991,2022-07-02,WALK IN MY COMBAT BOOTS,James Patterson and Matt Eversmann with Chris Mooney,12,Grand Central,8,False,4.19,1.0,Spring
1992,2022-07-02,"THINKING, FAST AND SLOW",Daniel Kahneman,13,"Farrar, Straus & Giroux",322,False,4.18,4.0,Fall
1993,2022-07-02,GRIT,Angela Duckworth,14,Scribner,116,False,4.08,1.0,Fall
1994,2022-07-02,QUIET,Susan Cain,15,Broadway,173,False,4.08,3.0,Spring
1995,2022-07-09,THE BODY KEEPS THE SCORE,Bessel van der Kolk,1,Penguin,194,False,4.38,0.0,Fall
1996,2022-07-09,BRAIDING SWEETGRASS,Robin Wall Kimmerer,2,Milkweed Editions,117,False,4.53,2.0,Fall
1997,2022-07-09,ALL ABOUT LOVE,bell hooks,3,Morrow,31,False,4.04,1.0,Spring
1998,2022-07-09,EDUCATED,Tara Westover,4,Random House,22,False,4.47,10.0,Spring
1999,2022-07-09,THE BOMBER MAFIA,Malcolm Gladwell,5,Back Bay,5,False,4.03,1.0,Spring
2000,2022-07-09,TALKING TO STRANGERS,Malcolm Gladwell,6,Back Bay,41,False,4.0,1.0,Fall
2001,2022-07-09,BORN A CRIME,Trevor Noah,7,One World,164,False,4.49,6.0,Fall
2002,2022-07-09,KITCHEN CONFIDENTIAL,Anthony Bourdain,8,Ecco,83,False,4.17,0.0,Summer
2003,2022-07-09,OUTLIERS,Malcolm Gladwell,9,Back Bay,349,False,4.19,0.0,Fall
2004,2022-07-09,JUST MERCY,Bryan Stevenson,10,One World,284,False,4.63,8.0,Summer
2005,2022-07-09,"THINKING, FAST AND SLOW",Daniel Kahneman,11,"Farrar, Straus & Giroux",323,False,4.18,4.0,Fall
2006,2022-07-09,UNDER THE BANNER OF HEAVEN,Jon Krakauer,12,Anchor,11,False,4.01,1.0,Summer
2007,2022-07-09,THE GLASS CASTLE,Jeannette Walls,13,Scribner,451,False,4.32,2.0,Fall
2008,2022-07-09,WALK IN MY COMBAT BOOTS,James Patterson and Matt Eversmann with Chris Mooney,14,Grand Central,9,False,4.19,1.0,Spring
2009,2022-07-09,GRIT,Angela Duckworth,15,Scribner,117,False,4.08,1.0,Fall
2010,2022-07-16,THE BODY KEEPS THE SCORE,Bessel van der Kolk,1,Penguin,195,False,4.38,0.0,Fall
2011,2022-07-16,BRAIDING SWEETGRASS,Robin Wall Kimmerer,2,Milkweed Editions,118,False,4.53,2.0,Fall
2012,2022-07-16,ALL ABOUT LOVE,bell hooks,3,Morrow,32,False,4.04,1.0,Spring
2013,2022-07-16,EDUCATED,Tara Westover,4,Random House,23,False,4.47,10.0,Spring
2014,2022-07-16,THE BOMBER MAFIA,Malcolm Gladwell,5,Back Bay,6,False,4.03,1.0,Spring
2015,2022-07-16,BORN A CRIME,Trevor Noah,6,One World,165,False,4.49,6.0,Fall
2016,2022-07-16,TALKING TO STRANGERS,Malcolm Gladwell,7,Back Bay,42,False,4.0,1.0,Fall
2017,2022-07-16,HOW TO CHANGE YOUR MIND,Michael Pollan,8,Penguin,22,False,4.27,1.0,Summer
2018,2022-07-16,OUTLIERS,Malcolm Gladwell,9,Back Bay,350,False,4.19,0.0,Fall
2019,2022-07-16,"THINKING, FAST AND SLOW",Daniel Kahneman,10,"Farrar, Straus & Giroux",324,False,4.18,4.0,Fall
2020,2022-07-16,THE GLASS CASTLE,Jeannette Walls,11,Scribner,452,False,4.32,2.0,Fall
2021,2022-07-16,KITCHEN CONFIDENTIAL,Anthony Bourdain,12,Ecco,84,False,4.17,0.0,Summer
2022,2022-07-16,JUST MERCY,Bryan Stevenson,13,One World,285,False,4.63,8.0,Summer
2023,2022-07-16,GRIT,Angela Duckworth,14,Scribner,118,False,4.08,1.0,Fall
2024,2022-07-16,BETWEEN TWO KINGDOMS,Suleika Jaouad,15,Random House,11,False,4.43,1.0,Spring
2025,2022-07-23,THE BODY KEEPS THE SCORE,Bessel van der Kolk,1,Penguin,196,False,4.38,0.0,Fall
2026,2022-07-23,BRAIDING SWEETGRASS,Robin Wall Kimmerer,2,Milkweed Editions,119,False,4.53,2.0,Fall
2027,2022-07-23,JUST MERCY,Bryan Stevenson,3,One World,286,False,4.63,8.0,Summer
2028,2022-07-23,BORN A CRIME,Trevor Noah,4,One World,166,False,4.49,6.0,Fall
2029,2022-07-23,ALL ABOUT LOVE,bell hooks,5,Morrow,33,False,4.04,1.0,Spring
2030,2022-07-23,EDUCATED,Tara Westover,6,Random House,24,False,4.47,10.0,Spring
2031,2022-07-23,HOW TO CHANGE YOUR MIND,Michael Pollan,7,Penguin,23,False,4.27,1.0,Summer
2032,2022-07-23,THE BOMBER MAFIA,Malcolm Gladwell,8,Back Bay,7,False,4.03,1.0,Spring
2033,2022-07-23,TALKING TO STRANGERS,Malcolm Gladwell,9,Back Bay,43,False,4.0,1.0,Fall
2034,2022-07-23,THIS IS YOUR MIND ON PLANTS,Michael Pollan,10,Penguin,1,False,3.87,1.0,Summer
2035,2022-07-23,OUTLIERS,Malcolm Gladwell,11,Back Bay,351,False,4.19,0.0,Fall
2036,2022-07-23,"THINKING, FAST AND SLOW",Daniel Kahneman,12,"Farrar, Straus & Giroux",325,False,4.18,4.0,Fall
2037,2022-07-23,THE GLASS CASTLE,Jeannette Walls,13,Scribner,453,False,4.32,2.0,Fall
2038,2022-07-23,BETWEEN TWO KINGDOMS,Suleika Jaouad,14,Random House,12,False,4.43,1.0,Spring
2039,2022-07-23,FINDING THE MOTHER TREE,Suzanne Simard,15,Vintage,1,False,4.22,2.0,Summer
2040,2022-07-30,THE BODY KEEPS THE SCORE,Bessel van der Kolk,1,Penguin,197,False,4.38,0.0,Fall
2041,2022-07-30,BRAIDING SWEETGRASS,Robin Wall Kimmerer,2,Milkweed Editions,120,False,4.53,2.0,Fall
2042,2022-07-30,EDUCATED,Tara Westover,3,Random House,25,False,4.47,10.0,Spring
2043,2022-07-30,THIS IS YOUR MIND ON PLANTS,Michael Pollan,4,Penguin,2,False,3.87,1.0,Summer
2044,2022-07-30,BORN A CRIME,Trevor Noah,5,One World,167,False,4.49,6.0,Fall
2045,2022-07-30,ALL ABOUT LOVE,bell hooks,6,Morrow,34,False,4.04,1.0,Spring
2046,2022-07-30,HOW TO CHANGE YOUR MIND,Michael Pollan,7,Penguin,24,False,4.27,1.0,Summer
2047,2022-07-30,TALKING TO STRANGERS,Malcolm Gladwell,8,Back Bay,44,False,4.0,1.0,Fall
2048,2022-07-30,OUTLIERS,Malcolm Gladwell,9,Back Bay,352,False,4.19,0.0,Fall
2049,2022-07-30,"THINKING, FAST AND SLOW",Daniel Kahneman,10,"Farrar, Straus & Giroux",326,False,4.18,4.0,Fall
2050,2022-07-30,THE BOMBER MAFIA,Malcolm Gladwell,11,Back Bay,8,False,4.03,1.0,Spring
2051,2022-07-30,JUST MERCY,Bryan Stevenson,12,One World,287,False,4.63,8.0,Summer
2052,2022-07-30,THE GLASS CASTLE,Jeannette Walls,13,Scribner,454,False,4.32,2.0,Fall
2053,2022-07-30,GRIT,Angela Duckworth,14,Scribner,119,False,4.08,1.0,Fall
2054,2022-07-30,THE OTHER WES MOORE,Wes Moore,15,One World,45,False,3.87,1.0,Spring
2055,2022-08-06,THE BODY KEEPS THE SCORE,Bessel van der Kolk,1,Penguin,198,False,4.38,0.0,Fall
2056,2022-08-06,THIS IS YOUR MIND ON PLANTS,Michael Pollan,2,Penguin,3,False,3.87,1.0,Summer
2057,2022-08-06,BRAIDING SWEETGRASS,Robin Wall Kimmerer,3,Milkweed Editions,121,False,4.53,2.0,Fall
2058,2022-08-06,EDUCATED,Tara Westover,4,Random House,26,False,4.47,10.0,Spring
2059,2022-08-06,ALL ABOUT LOVE,bell hooks,5,Morrow,35,False,4.04,1.0,Spring
2060,2022-08-06,BORN A CRIME,Trevor Noah,6,One World,168,False,4.49,6.0,Fall
2061,2022-08-06,THE DEVIL IN THE WHITE CITY,Erik Larson,7,Vintage,371,False,4.0,8.0,Spring
2062,2022-08-06,TALKING TO STRANGERS,Malcolm Gladwell,8,Back Bay,45,False,4.0,1.0,Fall
2063,2022-08-06,OUTLIERS,Malcolm Gladwell,9,Back Bay,353,False,4.19,0.0,Fall
2064,2022-08-06,THE BOMBER MAFIA,Malcolm Gladwell,10,Back Bay,9,False,4.03,1.0,Spring
2065,2022-08-06,JUST MERCY,Bryan Stevenson,11,One World,288,False,4.63,8.0,Summer
2066,2022-08-06,GRIT,Angela Duckworth,12,Scribner,120,False,4.08,1.0,Fall
2067,2022-08-06,THE GLASS CASTLE,Jeannette Walls,13,Scribner,455,False,4.32,2.0,Fall
2068,2022-08-06,"THINKING, FAST AND SLOW",Daniel Kahneman,14,"Farrar, Straus & Giroux",327,False,4.18,4.0,Fall
2069,2022-08-06,BETWEEN TWO KINGDOMS,Suleika Jaouad,15,Random House,13,False,4.43,1.0,Spring
2070,2022-08-13,THE BODY KEEPS THE SCORE,Bessel van der Kolk,1,Penguin,199,False,4.38,0.0,Fall
2071,2022-08-13,BRAIDING SWEETGRASS,Robin Wall Kimmerer,2,Milkweed Editions,122,False,4.53,2.0,Fall
2072,2022-08-13,EDUCATED,Tara Westover,3,Random House,27,False,4.47,10.0,Spring
2073,2022-08-13,THIS IS YOUR MIND ON PLANTS,Michael Pollan,4,Penguin,4,False,3.87,1.0,Summer
2074,2022-08-13,BORN A CRIME,Trevor Noah,5,One World,169,False,4.49,6.0,Fall
2075,2022-08-13,THE DEVIL IN THE WHITE CITY,Erik Larson,6,Vintage,372,False,4.0,8.0,Spring
2076,2022-08-13,ALL ABOUT LOVE,bell hooks,7,Morrow,36,False,4.04,1.0,Spring
2077,2022-08-13,TALKING TO STRANGERS,Malcolm Gladwell,8,Back Bay,46,False,4.0,1.0,Fall
2078,2022-08-13,THE BOMBER MAFIA,Malcolm Gladwell,9,Back Bay,10,False,4.03,1.0,Spring
2079,2022-08-13,THE GLASS CASTLE,Jeannette Walls,10,Scribner,456,False,4.32,2.0,Fall
2080,2022-08-13,JUST MERCY,Bryan Stevenson,11,One World,289,False,4.63,8.0,Summer
2081,2022-08-13,OUTLIERS,Malcolm Gladwell,12,Back Bay,354,False,4.19,0.0,Fall
2082,2022-08-13,"THINKING, FAST AND SLOW",Daniel Kahneman,13,"Farrar, Straus & Giroux",328,False,4.18,4.0,Fall
2083,2022-08-13,GRIT,Angela Duckworth,14,Scribner,121,False,4.08,1.0,Fall
2084,2022-08-13,BETWEEN TWO KINGDOMS,Suleika Jaouad,15,Random House,14,False,4.43,1.0,Spring
2085,2022-08-20,THE BODY KEEPS THE SCORE,Bessel van der Kolk,1,Penguin,200,False,4.38,0.0,Fall
2086,2022-08-20,BRAIDING SWEETGRASS,Robin Wall Kimmerer,2,Milkweed Editions,123,False,4.53,2.0,Fall
2087,2022-08-20,BORN A CRIME,Trevor Noah,3,One World,170,False,4.49,6.0,Fall
2088,2022-08-20,EDUCATED,Tara Westover,4,Random House,28,False,4.47,10.0,Spring
2089,2022-08-20,ALL ABOUT LOVE,bell hooks,5,Morrow,37,False,4.04,1.0,Spring
2090,2022-08-20,THIS IS YOUR MIND ON PLANTS,Michael Pollan,6,Penguin,5,False,3.87,1.0,Summer
2091,2022-08-20,JUST MERCY,Bryan Stevenson,7,One World,290,False,4.63,8.0,Summer
2092,2022-08-20,THE DEVIL IN THE WHITE CITY,Erik Larson,8,Vintage,373,False,4.0,8.0,Spring
2093,2022-08-20,OUTLIERS,Malcolm Gladwell,9,Back Bay,355,False,4.19,0.0,Fall
2094,2022-08-20,THE GLASS CASTLE,Jeannette Walls,10,Scribner,457,False,4.32,2.0,Fall
2095,2022-08-20,"THINKING, FAST AND SLOW",Daniel Kahneman,11,"Farrar, Straus & Giroux",329,False,4.18,4.0,Fall
2096,2022-08-20,TALKING TO STRANGERS,Malcolm Gladwell,12,Back Bay,47,False,4.0,1.0,Fall
2097,2022-08-20,THE BOMBER MAFIA,Malcolm Gladwell,13,Back Bay,11,False,4.03,1.0,Spring
2098,2022-08-20,GRIT,Angela Duckworth,14,Scribner,122,False,4.08,1.0,Fall
